fecha,dia_semana,linea,estacion,afluencia_esperada_prophet,yhat_lower,yhat_upper,prob_critica,riesgo_relativo,riesgo_vs_mismo_dia,ranking_en_el_dia
2026-08-23,Sunday,linea 3,copilco,22449.3144371828,14201.714577728031,30318.439135252916,0.49288076,14.697893,16.031445,1
2026-08-30,Sunday,linea 3,copilco,22221.249065817996,14162.943814387974,30808.645672757186,0.43271703,12.903788,14.074557,1
2026-08-09,Sunday,linea b,villa de aragón,2434.749627713609,0.0,5316.81200105827,0.3786076,11.290224,12.314594,1
2026-08-23,Sunday,linea a,guelatao,14282.41679091693,11477.569363980014,17614.301810992998,0.35743046,10.658713,11.625786,2
2026-08-29,Saturday,linea 2,pino suárez,45184.43319041036,38317.26473528914,51960.77020593221,0.21553774,6.427418,10.804251,1
2026-08-02,Sunday,linea b,villa de aragón,1821.0059663089905,0.0,4565.5768680739975,0.31964147,9.531831,10.396661,1
2026-08-16,Sunday,linea 3,copilco,20471.806917252667,12104.193589683204,28580.416319076146,0.31078908,9.267849,10.108728,1
2026-08-30,Sunday,linea a,guelatao,14320.699030671136,11190.07750245017,17472.882820186962,0.29104343,8.679027,9.466481,2
2026-08-29,Saturday,linea 3,copilco,32484.942612307485,24799.379816150486,40760.89007174954,0.17609678,5.2512736,8.827195,2
2026-08-29,Saturday,linea a,guelatao,18911.549767356126,15803.111228486288,21834.165256489636,0.17492475,5.216323,8.768445,3
2026-08-09,Sunday,linea 7,polanco,18992.01582110143,13624.885896695198,24707.10743309113,0.2668464,7.9574614,8.679448,2
2026-08-26,Wednesday,linea 9,ciudad deportiva,9504.889846180222,5632.8193917357,13632.950994540746,0.15703657,4.682891,8.67895,1
2026-08-24,Monday,linea 9,ciudad deportiva,8654.956947811252,4632.966907244913,12816.08193431623,0.17031726,5.078926,8.081669,1
2026-08-23,Sunday,linea 7,san joaquín,14088.474519298257,9780.142524520325,18496.817305788154,0.24179083,7.210295,7.8644905,3
2026-08-23,Sunday,linea 9,chabacano,9221.916919740703,6823.93394268564,11491.789579384762,0.23720077,7.0734177,7.715194,4
2026-08-23,Sunday,linea 7,polanco,20760.605890451243,14940.320256135825,26494.07702865923,0.23682225,7.06213,7.7028823,5
2026-08-02,Sunday,linea 7,polanco,18479.743255382076,12960.285977133004,23806.46431825704,0.23579137,7.031389,7.669352,2
2026-08-16,Sunday,linea 7,san joaquín,13643.321540282752,9355.981764573246,17934.2058789413,0.23372315,6.9697137,7.6020813,2
2026-08-25,Tuesday,linea 9,ciudad deportiva,8983.831078944218,5216.390269128179,13454.641614379316,0.16282187,4.8554106,7.509889,1
2026-08-16,Sunday,linea 7,polanco,19917.426928198012,14117.53220125687,25230.44888024745,0.22829856,6.8079505,7.425641,3
2026-08-09,Sunday,linea 8,chabacano,3104.5656371687937,2334.200616206079,3848.465312188842,0.22605243,6.74097,7.3525834,3
2026-08-30,Sunday,linea 7,polanco,21145.022905412687,15600.57017697864,26747.165159681696,0.22177173,6.613318,7.2133493,3
2026-08-30,Sunday,linea 7,san joaquín,14026.104729920986,9640.494020264254,18270.102609831843,0.21750993,6.4862294,7.0747294,4
2026-08-24,Monday,linea 4,santa anita,2248.0206497741033,1898.1297849195212,2613.5965367332506,0.13944168,4.1582046,6.616602,2
2026-08-28,Friday,linea 2,allende,28954.643309082512,21052.31969937509,36429.92918402837,0.112504125,3.354916,6.60459,1
2026-08-23,Sunday,linea 3,universidad,33600.63476936086,22168.28668510124,43826.48601996697,0.19884203,5.929546,6.467538,6
2026-08-16,Sunday,linea 8,chabacano,3348.470344815849,2589.9579409297335,4102.621838727207,0.19810334,5.9075174,6.443511,4
2026-08-27,Thursday,linea 9,ciudad deportiva,9555.675057591097,5619.642041506788,13840.198335011393,0.108114496,3.2240157,6.3180103,1
2026-08-27,Thursday,linea 1,pino suárez,34489.5418050143,27805.032203588267,41285.19095806607,0.105980314,3.1603737,6.1932926,2
2026-08-26,Wednesday,linea 1,pino suárez,34522.04933256249,27359.97820926065,40529.62228962991,0.11133746,3.3201258,6.1532946,2
2026-08-28,Friday,linea 2,pino suárez,39243.982828679465,32104.874611681145,46259.13483628101,0.10462106,3.1198401,6.1418123,2
2026-08-29,Saturday,linea 2,allende,33381.29327046186,25470.682121073543,41460.61510973233,0.12235122,3.6485603,6.1330943,4
2026-08-30,Sunday,linea 8,chabacano,3503.6785783801074,2805.4469400406488,4254.320762580115,0.18511155,5.5200973,6.02094,5
2026-08-02,Sunday,linea 5,politécnico,3705.859717542782,0.0,8931.255256375747,0.18323135,5.4640293,5.9597845,3
2026-08-15,Saturday,linea 2,pino suárez,42791.41671837393,35940.24745128734,49042.43416708509,0.1144916,3.4141834,5.739115,1
2026-08-02,Sunday,linea 9,chabacano,7177.547014876538,4811.960294475777,9644.185669081791,0.17526273,5.226402,5.7005973,4
2026-08-22,Saturday,linea a,guelatao,18719.984251192942,15513.237491465165,21886.910328381564,0.113246776,3.3770623,5.676716,1
2026-08-26,Wednesday,linea 4,santa anita,2324.4423633780825,1969.2052095924319,2691.793400005024,0.10202489,3.0424213,5.6386166,3
2026-08-23,Sunday,linea 8,chabacano,3505.0731902004336,2794.0250005464322,4282.869032672606,0.17267524,5.149242,5.616436,7
2026-08-27,Thursday,linea 2,allende,27342.621222407764,19708.744766886142,35093.37656251347,0.09571366,2.854218,5.5933285,3
2026-08-15,Saturday,linea 4,santa anita,2264.734869128197,1896.1945473420853,2624.39496562428,0.10970138,3.2713373,5.4989963,2
2026-08-24,Monday,linea 1,pino suárez,32772.96521304126,25775.401744906027,38788.4726255668,0.11562333,3.447932,5.486405,3
2026-08-25,Tuesday,linea 1,pino suárez,33202.20418771582,27291.277760923665,39794.756001571506,0.115903735,3.4562938,5.3458676,2
2026-08-24,Monday,linea 9,chabacano,12985.687844250224,10850.170590078482,15316.41122952108,0.11215182,3.3444102,5.321679,4
2026-08-28,Friday,linea 1,pino suárez,37154.7196836983,30130.50595402152,43532.1427088738,0.09042435,2.6964889,5.30839,3
2026-08-27,Thursday,linea 4,santa anita,2328.4802314639337,1939.7363552887152,2701.223658829699,0.09057681,2.7010353,5.2931404,4
2026-08-14,Friday,linea 4,santa anita,2286.263234035897,1932.4708243910297,2664.61988167009,0.08994962,2.6823323,5.280521,1
2026-08-15,Saturday,linea 7,polanco,27352.438045484996,21841.998707018993,33512.413621119784,0.10527232,3.139261,5.276981,3
2026-08-27,Thursday,linea 2,pino suárez,37479.21295365103,30699.39187061905,44065.18943371098,0.09011096,2.6871433,5.265917,5
2026-08-30,Sunday,linea 1,pino suárez,30795.270284927632,24687.52661021485,37666.56895796192,0.16142315,4.8137,5.2504506,6
2026-08-10,Monday,linea 9,chabacano,11884.155786906258,9609.311967913569,14165.437118855325,0.11005443,3.2818654,5.222157,1
2026-08-28,Friday,linea 9,ciudad deportiva,10234.504338182975,6020.635124693577,14244.818940537181,0.08893656,2.6521223,5.221049,4
2026-08-02,Sunday,linea 7,san joaquín,12582.9259226695,8362.969638927343,16614.47117452557,0.15932953,4.751268,5.182354,5
2026-08-28,Friday,linea 9,chabacano,13380.749734866144,11025.239647404833,15824.105191482167,0.08788781,2.6208482,5.1594815,5
2026-08-26,Wednesday,linea 2,allende,27073.155926166146,19595.556752968638,34615.57716949629,0.09329661,2.7821407,5.15623,4
2026-08-26,Wednesday,linea 2,pino suárez,37362.027117146325,30491.95785248237,44187.4489540665,0.092492834,2.7581718,5.1118073,5
2026-08-13,Thursday,linea 4,santa anita,2280.4213189879843,1954.5965696327655,2647.4634279656393,0.08724458,2.6016667,5.098411,1
2026-08-27,Thursday,linea 9,chabacano,13584.175837071562,11224.92085532671,16029.348842137755,0.08623942,2.5716925,5.0396714,6
2026-08-17,Monday,linea 4,santa anita,2233.044656161733,1849.8581048875033,2562.573477863675,0.10369967,3.0923638,4.920619,1
2026-08-23,Sunday,linea 9,ciudad deportiva,8433.735997873453,4262.400279323824,12394.006110004102,0.1509313,4.500829,4.9091926,8
2026-08-14,Friday,linea 9,chabacano,12942.280171589542,10433.20379391786,15024.116722848468,0.08264988,2.464651,4.8519874,2
2026-08-27,Thursday,linea a,guelatao,23742.027143418763,20471.93509800611,26654.83108337582,0.081358366,2.4261377,4.7544317,7
2026-08-09,Sunday,linea 9,chabacano,7978.099412047044,5712.948193088292,10458.10639464768,0.14525467,4.33155,4.7245545,4
2026-08-28,Friday,linea 4,santa anita,2301.567131802563,1957.2303938923071,2675.6371939757796,0.080339834,2.3957646,4.7163754,6
2026-08-25,Tuesday,linea 4,santa anita,2338.3527438533847,1979.831453013489,2687.2821500973496,0.10224381,3.0489497,4.7158265,3
2026-08-26,Wednesday,linea a,guelatao,23792.285176539663,20662.03132950378,26832.580549860722,0.084977634,2.5340657,4.6964645,6
2026-08-19,Wednesday,linea 4,santa anita,2344.9447219805597,1999.609172946062,2701.2438864813353,0.08445971,2.5186207,4.66784,1
2026-08-24,Monday,linea a,guelatao,22850.494748988516,19959.825813473748,26110.782436418845,0.09832412,2.9320629,4.6655455,5
2026-08-02,Sunday,linea 2,colegio militar,986.4161003881727,0.0,4004.7125201289905,0.1429305,4.262242,4.648958,6
2026-08-22,Saturday,linea 3,copilco,32501.870605406806,23802.122178699014,40256.68632961589,0.09271691,2.7648537,4.6476164,2
2026-08-16,Sunday,linea 3,universidad,32925.56476864865,21731.717096208242,43201.03705147552,0.13851462,4.130559,4.5053277,5
2026-08-29,Saturday,linea 9,ciudad deportiva,10676.217176400312,6766.077370765447,14829.3874891649,0.08955967,2.6707036,4.489353,5
2026-08-25,Tuesday,linea 2,allende,26025.26555135724,18177.148029261894,33870.19998609776,0.096871465,2.888744,4.4680357,4
2026-08-09,Sunday,linea 7,san joaquín,12950.321807228434,8673.194482297251,17208.766973595568,0.13662979,4.0743527,4.4440217,5
2026-08-23,Sunday,linea 4,santa anita,1897.3976560457443,1555.5530134736148,2247.785866419524,0.1359456,4.05395,4.4217677,9
2026-08-11,Tuesday,linea 9,ciudad deportiva,7384.999671160696,3370.070105903671,11830.903056504176,0.09537063,2.8439887,4.3988123,1
2026-08-12,Wednesday,linea 4,santa anita,2243.6390250321515,1893.7372807899746,2588.287513795781,0.0788313,2.3507795,4.356775,1
2026-08-29,Saturday,linea 7,polanco,28695.664200065898,22553.913955040967,33802.90561697005,0.08558317,2.552123,4.290024,6
2026-08-28,Friday,linea a,guelatao,23688.640155995727,20744.158365186213,26720.55744418373,0.07255609,2.1636505,4.2594285,7
2026-08-11,Tuesday,linea 4,santa anita,2225.3073601450646,1902.3280553155666,2562.997269004496,0.09216936,2.7485256,4.2511587,2
2026-08-26,Wednesday,linea 9,chabacano,13593.66887082013,11428.070337039795,16183.822241663876,0.07564368,2.2557235,4.1806045,7
2026-08-25,Tuesday,linea 9,chabacano,13440.002733432264,11089.404193223902,15855.8554761089,0.08897429,2.6532474,4.1037917,5
2026-08-21,Friday,linea 4,santa anita,2354.8206159828383,1978.3930077330426,2686.5414213750537,0.0698349,2.0825036,4.09968,1
2026-08-29,Saturday,linea 1,pino suárez,43273.281633039725,36883.516991813325,49769.25807744247,0.081151366,2.4199648,4.0678706,7
2026-08-20,Thursday,linea 4,santa anita,2365.8265653956205,2005.7024063247309,2725.2326686232323,0.06940805,2.0697746,4.0560775,1
2026-08-02,Sunday,linea 2,normal,2881.133207834533,0.0,8610.260301454304,0.12465218,3.7171757,4.0544376,7
2026-08-11,Tuesday,linea 9,chabacano,12493.580043674428,10099.25664354473,14870.970409752683,0.0876581,2.6139982,4.0430846,3
2026-08-11,Tuesday,linea 1,merced,32083.324476131253,27536.30435113468,36517.74597562689,0.08755643,2.6109662,4.0383954,4
2026-08-01,Saturday,linea 2,allende,33356.49503642368,25286.95073879191,41177.743056887906,0.080248594,2.3930438,4.022618,1
2026-08-30,Sunday,linea b,nezahualcóyotl,13309.919684886765,10228.695384126659,16380.147681262893,0.12360761,3.6860263,4.020462,7
2026-08-11,Tuesday,linea 1,san lázaro,23247.062865789,20522.857955252155,26095.45208320906,0.087146126,2.5987308,4.0194707,5
2026-08-15,Saturday,linea 9,chabacano,12546.591406552114,10209.482507757459,14885.660623158703,0.07959043,2.3734171,3.989626,4
2026-08-17,Monday,linea 9,chabacano,12722.403413821745,10542.262587981922,15143.288249216595,0.08370774,2.496197,3.9719887,2
2026-08-14,Friday,linea 2,allende,28157.099249493553,20271.07632412708,35658.736671060535,0.06759261,2.0156376,3.9680457,3
2026-08-29,Saturday,linea 4,santa anita,2247.76264616348,1859.7052059685527,2577.965231381395,0.07910406,2.3589134,3.9652455,8
2026-08-13,Thursday,linea 2,allende,26788.42531731513,18851.622243629237,34829.31740618233,0.067433946,2.0109062,3.9407144,2
2026-08-18,Tuesday,linea 4,santa anita,2341.325480712593,1988.5241054367705,2714.557105731115,0.084360026,2.5156484,3.8909664,1
2026-08-11,Tuesday,linea 2,allende,25942.85774122435,18046.965585392696,33781.06708397405,0.08433741,2.5149739,3.8899233,6
2026-08-30,Sunday,linea 9,chabacano,8960.227910960795,6425.236716567391,11266.09466746435,0.11869031,3.5393906,3.860522,8
2026-08-29,Saturday,linea 9,chabacano,12813.676933589795,10573.263036748585,15278.768756922505,0.07700649,2.296363,3.8601007,9
2026-08-16,Sunday,linea 9,chabacano,8859.468431822308,6542.264144402995,11306.532292176904,0.11732834,3.498776,3.8162224,6
2026-08-24,Monday,linea 2,allende,25030.84651903014,17442.16849790463,32692.59306847304,0.0802941,2.3944008,3.8100092,6
2026-08-25,Tuesday,linea a,guelatao,23720.79451535787,20592.075266350297,26861.73207387221,0.08196694,2.4442854,3.780589,6
2026-08-19,Wednesday,linea 9,chabacano,13526.895843289263,11357.157852908686,15954.344070478912,0.06808896,2.030439,3.7630773,2
2026-08-11,Tuesday,linea 1,pino suárez,29898.229219965495,23475.76017095949,36706.43335219267,0.08033626,2.395658,3.7053769,7
2026-08-02,Sunday,linea 6,ferrería/arena ciudad de méxico,2129.6498390109027,0.0,6373.108542269841,0.11329905,3.378621,3.685166,8
2026-08-23,Sunday,linea 1,pino suárez,29308.90326589781,23061.661540059027,35984.34392005591,0.1132679,3.3776922,3.6841526,10
2026-08-09,Sunday,linea 2,colegio militar,1436.6201039511725,0.0,4418.519150525851,0.11263677,3.3588715,3.6636245,6
2026-08-22,Saturday,linea 4,santa anita,2315.7557440923856,1972.919703305291,2682.759295848234,0.07243829,2.1601377,3.631111,3
2026-08-02,Sunday,linea 6,lindavista,2072.301455208608,0.0,5532.051870867013,0.11082714,3.3049078,3.6047645,9
2026-08-30,Sunday,linea 2,allende,19928.869623223538,11918.324746929387,28261.617510180226,0.10983597,3.2753506,3.5725255,9
2026-08-11,Tuesday,linea 1,pantitlán,37697.94118244287,33745.55705636716,41454.5748303974,0.07695381,2.2947922,3.5493672,8
2026-08-11,Tuesday,linea 2,pino suárez,33495.46885233075,26723.025095020497,40645.260798476855,0.07679541,2.2900684,3.5420609,9
2026-08-27,Thursday,linea a,santa marta,46335.98796979575,41571.42518701685,51049.63069785126,0.060475007,1.8033879,3.534047,8
2026-08-16,Sunday,linea 4,santa anita,1864.33025148976,1527.6188001133055,2270.7348561759354,0.10834628,3.2309277,3.5240722,7
2026-08-15,Saturday,linea 9,ciudad deportiva,10172.192508959331,5985.22498434401,14176.885180119269,0.06962823,2.0763404,3.4902513,5
2026-08-11,Tuesday,linea 8,chabacano,5038.816904871751,4299.35290679587,5836.528051907341,0.07534881,2.2469304,3.475339,10
2026-08-02,Sunday,linea 8,chabacano,2923.963442062333,2242.096998739981,3655.516471148493,0.106670365,3.180951,3.469561,10
2026-08-02,Sunday,linea b,deportivo oceanía,3078.8449399183464,1050.0586812641297,5225.5897387098685,0.10658556,3.1784222,3.4668028,11
2026-08-30,Sunday,linea a,tepalcates,16551.236872749032,12552.460057651082,20684.29804825549,0.105573215,3.1482337,3.4338753,10
2026-08-12,Wednesday,linea 2,allende,26758.834534915495,18877.554184246274,34446.17720332906,0.0620469,1.8502624,3.42915,2
2026-08-10,Monday,linea 4,santa anita,2103.7197789052184,1743.4544916689738,2435.8773945252447,0.07192936,2.144961,3.4130964,2
2026-08-01,Saturday,linea 2,pino suárez,40501.094208701135,33760.582811257926,47503.34413162148,0.06775574,2.020502,3.3963888,2
2026-08-24,Monday,linea 3,copilco,43535.05346595236,35855.55979607674,52489.341598247156,0.07151479,2.1325986,3.393425,7
2026-08-19,Wednesday,linea 9,ciudad deportiva,9347.782043210336,5170.1882269555435,13303.06786228726,0.06092882,1.8169208,3.3673573,3
2026-08-25,Tuesday,linea 2,pino suárez,36234.36311967358,29571.652562805768,42897.11276967709,0.07268729,2.167563,3.3525808,7
2026-08-30,Sunday,linea 3,universidad,32135.126879073592,21618.940597668523,42993.90055063996,0.10256758,3.0586047,3.3361142,11
2026-08-29,Saturday,linea 3,universidad,47625.07804540651,37076.89477878885,57989.001537687545,0.0664864,1.98265,3.3327608,10
2026-08-13,Thursday,linea 9,ciudad deportiva,8480.36441398618,4014.5353112073717,12496.341426234194,0.05655995,1.6866394,3.3052583,3
2026-08-28,Friday,linea 2,bellas artes,17758.2670891878,12169.630053378021,23601.310924040772,0.056226477,1.6766951,3.3007932,8
2026-08-24,Monday,linea 2,pino suárez,36739.866048586766,30151.384299370187,43584.01498549646,0.06938183,2.0689929,3.2922146,8
2026-08-01,Saturday,linea b,villa de aragón,5353.982454907771,2418.2646318049306,7989.5489758589665,0.06562254,1.9568893,3.289458,3
2026-08-23,Sunday,linea a,santa marta,32523.742572073847,27840.53414797907,37133.714391677095,0.1005417,2.998192,3.2702203,11
2026-08-11,Tuesday,linea 1,cuauhtémoc,16490.094783763478,13893.599351806355,18871.53904830548,0.07010363,2.090517,3.2334137,11
2026-08-15,Saturday,linea 3,universidad,47762.99795616243,37458.6726099373,57245.53880543167,0.06445263,1.9220022,3.2308142,6
2026-08-15,Saturday,linea 2,allende,32341.40851856386,24305.59819279326,40499.531423804154,0.06422898,1.9153328,3.2196033,7
2026-08-28,Friday,linea 3,copilco,47078.194035872715,39280.95981590474,55153.21016438813,0.054651175,1.629719,3.2083144,9
2026-08-28,Friday,linea a,santa marta,47355.070385263905,42830.26123969378,52091.33509359397,0.054622095,1.6288518,3.2066073,10
2026-08-18,Tuesday,linea 9,chabacano,13276.002088286643,10776.062718949588,15539.966138885686,0.069359586,2.0683293,3.199096,2
2026-08-10,Monday,linea 2,allende,25168.00516208463,17220.639158121354,33138.38130606381,0.06739365,2.0097046,3.1978743,3
2026-08-23,Sunday,linea b,nezahualcóyotl,13218.073240729826,10106.732789153051,16468.53611291145,0.09792223,2.9200783,3.1850193,12
2026-08-26,Wednesday,linea 2,zócalo/tenochtitlan,38107.05372121864,24042.618711973286,51171.367319819255,0.057569966,1.7167585,3.181723,8
2026-08-30,Sunday,linea 2,pino suárez,34630.13418429412,27465.718775365676,41626.249002634235,0.09738411,2.9040315,3.1675165,12
2026-08-26,Wednesday,linea 3,copilco,46328.389315435335,38073.732519941026,54271.49195195573,0.05698634,1.6993545,3.1494677,9
2026-08-22,Saturday,linea 2,pino suárez,44221.996032433766,37042.62267388316,50992.11649549134,0.06265758,1.868473,3.1408336,4
2026-08-28,Friday,linea 2,zócalo/tenochtitlan,39284.82678216237,26749.938334257888,52509.281960669316,0.05349866,1.5953505,3.1406558,11
2026-08-21,Friday,linea 9,chabacano,13493.974347124955,11232.408238683753,15786.955309585073,0.053444225,1.5937272,3.13746,2
2026-08-29,Saturday,linea 2,zócalo/tenochtitlan,42346.75663316273,28720.16886092532,55747.8476985235,0.062441897,1.8620412,3.130022,11
2026-08-20,Thursday,linea 9,chabacano,13610.470424103314,11333.131284971203,15830.266048616935,0.053444225,1.5937272,3.123181,2
2026-08-11,Tuesday,linea 1,sevilla,27214.53633303149,23688.76679077754,30975.12573510282,0.06764862,2.0173078,3.1201804,12
2026-08-14,Friday,linea 2,pino suárez,36728.332465696985,29557.61689312856,43600.665453973015,0.05314405,1.5847759,3.1198382,4
2026-08-30,Sunday,linea 4,santa anita,1816.0380990164244,1443.555347879744,2176.7957431323075,0.09549815,2.8477914,3.1061738,13
2026-08-11,Tuesday,linea 1,gómez farias,21006.398665296692,19026.017187526424,22864.56603442379,0.067234494,2.0049584,3.1010797,13
2026-08-15,Saturday,linea 3,copilco,30092.405033540705,21943.11736865394,37743.950897176874,0.06170598,1.840096,3.093133,8
2026-08-13,Thursday,linea 2,pino suárez,34865.48406247865,27650.5322807648,41238.0310680405,0.052796345,1.5744072,3.0853202,4
2026-08-27,Thursday,linea 8,chabacano,5432.284044113803,4680.381781676636,6189.026312474319,0.052787263,1.5741364,3.0847895,9
2026-08-26,Wednesday,linea a,santa marta,47569.11771738779,42454.83666883085,52389.36640543558,0.05577964,1.6633703,3.082777,10
2026-08-11,Tuesday,linea 1,insurgentes,42296.070635379205,35625.137122251086,48809.21225232163,0.066643834,1.9873446,3.0738363,14
2026-08-27,Thursday,linea 2,zócalo/tenochtitlan,37790.48357076644,24421.23703054321,51172.759097764334,0.05227563,1.5588794,3.0548906,10
2026-08-30,Sunday,linea 2,zócalo/tenochtitlan,25064.832925975785,11745.739447372784,39376.49293490693,0.09358157,2.7906384,3.043835,14
2026-08-08,Saturday,linea 2,pino suárez,41457.380888901964,34411.84818437983,48848.50709107535,0.060459156,1.8029152,3.0306334,1
2026-08-27,Thursday,linea 3,copilco,45707.05093173306,37256.882295347794,53429.64291727432,0.051740207,1.5429128,3.0236015,11
2026-08-13,Thursday,linea 8,chabacano,5156.668874391413,4517.601485921685,5886.175809955174,0.050524943,1.5066731,2.9525838,5
2026-08-22,Saturday,linea 9,chabacano,13005.892897921021,10746.02841695325,15339.81170764775,0.058840074,1.7546335,2.9494736,5
2026-08-14,Friday,linea 8,chabacano,5178.039219721772,4469.608056394001,5941.840062868322,0.050179,1.4963571,2.945774,5
2026-08-10,Monday,linea 8,chabacano,4811.441661028255,4083.708295503959,5566.701106936932,0.061957784,1.8476049,2.9399385,4
2026-08-28,Friday,linea 8,chabacano,5414.729012736895,4668.516537253256,6115.474359693804,0.04999501,1.4908704,2.9349728,12
2026-08-11,Tuesday,linea 1,boulevard puerto aéreo,18168.99463856733,16422.213285213722,19728.57688671195,0.063316755,1.88813,2.9203804,15
2026-08-09,Sunday,linea 2,normal,3745.1742381996737,0.0,9640.803486995168,0.08951325,2.6693194,2.9115088,7
2026-08-14,Friday,linea 9,ciudad deportiva,9442.408568973042,5392.489830604491,13434.601097856957,0.049294118,1.4699695,2.8938267,6
2026-08-24,Monday,linea 8,chabacano,5186.762611655948,4501.092471157903,5980.210278768846,0.060896896,1.8159688,2.8895986,9
2026-08-23,Sunday,linea 12,eje central,6334.193165357533,5104.014903758166,7661.265981107434,0.08852557,2.6398664,2.8793836,13
2026-08-11,Tuesday,linea 1,moctezuma,18549.36599122602,16504.960138794464,20435.979716994247,0.061662022,1.8387852,2.8440585,16
2026-08-13,Thursday,linea a,santa marta,44109.90510184046,39016.71545967414,48932.991448352135,0.04856966,1.4483659,2.8383207,6
2026-08-10,Monday,linea 1,san lázaro,26984.29885409847,24190.632860707454,29761.848257976722,0.059615918,1.7777696,2.8288155,5
2026-08-12,Wednesday,linea 9,ciudad deportiva,8158.360178042783,4148.616465925721,12581.606058892565,0.050941154,1.5190847,2.8153682,3
2026-08-02,Sunday,linea 2,popotla,1319.9243553949236,0.0,3032.240069524608,0.08575479,2.5572407,2.789261,12
2026-08-24,Monday,linea b,nezahualcóyotl,22386.91100783628,18937.318787816563,25298.01201162839,0.058698215,1.7504033,2.7852697,10
2026-08-03,Monday,linea 2,allende,25724.65408698206,17753.457393574958,33179.18630966145,0.058565687,1.7464513,2.7789812,1
2026-08-29,Saturday,linea 2,bellas artes,22120.222014042385,16468.872301893778,27487.453488729872,0.05525722,1.6477915,2.7698762,12
2026-08-10,Monday,linea 1,cuauhtémoc,15526.207500560044,13115.217179436457,18237.122125190977,0.05834766,1.7399496,2.7686357,6
2026-08-10,Monday,linea 2,pino suárez,33972.02003795409,26872.782731254712,41098.96345235318,0.058017608,1.7301073,2.7529745,7
2026-08-21,Friday,linea 9,ciudad deportiva,10400.03297463775,6291.712268629134,14512.086270898006,0.04681801,1.396131,2.748466,3
2026-08-28,Friday,linea 3,hidalgo,19002.552254347414,16445.677179135477,21883.033636734985,0.046734773,1.3936489,2.7435796,13
2026-08-29,Saturday,linea a,santa marta,41273.78037834011,36533.89309869442,45920.14673864886,0.054704007,1.6312945,2.7421453,13
2026-08-17,Monday,linea 2,allende,24695.245369178705,16805.637145890516,32895.17706871268,0.05750519,1.7148268,2.7286599,3
2026-08-29,Saturday,linea b,nezahualcóyotl,19224.89608167585,16057.157299492686,22220.72434205354,0.05437119,1.6213697,2.7254622,14
2026-08-12,Wednesday,linea 2,pino suárez,34674.1602970551,27640.640244061935,42279.20906922543,0.04925054,1.46867,2.721933,4
2026-08-25,Tuesday,linea 2,zócalo/tenochtitlan,37684.9644993927,25370.923898689784,51053.3748608447,0.058922205,1.7570827,2.717689,8
2026-08-09,Sunday,linea b,deportivo oceanía,3304.7219607113066,955.7472410474243,5505.364982885011,0.08353922,2.4911716,2.7171972,8
2026-08-20,Thursday,linea 9,ciudad deportiva,9563.8886416432,5313.548958499726,13378.905013857535,0.04603659,1.3728287,2.6902928,3
2026-08-27,Thursday,linea b,bosque de aragón,5727.671568889477,4864.5622949616345,6571.707110048758,0.045998737,1.3716999,2.6880808,12
2026-08-11,Tuesday,linea 4,consulado,3924.5050868032995,3440.058124875661,4445.43449035026,0.058239385,1.7367208,2.6861951,17
2026-08-30,Sunday,linea a,santa marta,32697.08248016035,27632.32184032177,37453.81176119776,0.08253094,2.4611042,2.684402,15
2026-08-29,Saturday,linea 8,chabacano,5642.730967846759,4812.427719179439,6399.1269781668,0.05345244,1.5939722,2.679408,15
2026-08-24,Monday,linea a,santa marta,46086.56422963627,40859.07943459004,50941.53376536409,0.05636819,1.6809211,2.6747086,11
2026-08-16,Sunday,linea a,guelatao,13109.362479855023,9789.382328766564,16420.718948464088,0.08168128,2.4357672,2.656766,8
2026-08-06,Thursday,linea 2,allende,27418.60521689195,19274.082054103303,35094.01167213059,0.045461018,1.355665,2.6566575,1
2026-08-26,Wednesday,linea 8,chabacano,5534.405025551927,4786.87334618283,6298.116083626535,0.048031345,1.4323131,2.6545515,11
2026-08-28,Friday,linea a,acatitla,16364.110516643626,14436.353635389754,18358.422933537924,0.045195937,1.3477602,2.6532416,14
2026-08-30,Sunday,linea 12,insurgentes sur,17379.07292382914,13857.451073023001,21207.598695154436,0.08150028,2.4303694,2.6508787,16
2026-08-23,Sunday,linea 12,insurgentes sur,17667.57345979436,13994.999667889451,21708.18779984843,0.0814774,2.4296875,2.6501348,14
2026-08-24,Monday,linea 2,zócalo/tenochtitlan,36998.77526305368,24465.494992880896,50149.932171166,0.05580504,1.6641276,2.6479867,12
2026-08-13,Thursday,linea 9,chabacano,12972.894348577529,10621.556698488419,15259.880614652135,0.045310307,1.3511708,2.64785,7
2026-08-11,Tuesday,linea a,santa marta,43558.46233131079,38928.6545610891,48542.74770193671,0.057145666,1.7041056,2.635749,18
2026-08-15,Saturday,linea a,guelatao,17391.339972555445,14124.723222230117,20391.40335641666,0.052464068,1.5644987,2.629864,9
2026-08-17,Monday,linea 9,ciudad deportiva,8159.664044583221,4054.771840029535,12236.702707020231,0.055198368,1.6460365,2.6191998,4
2026-08-28,Friday,linea b,bosque de aragón,5876.09277953583,4909.623988481838,6771.593923161513,0.04457498,1.329243,2.6167881,15
2026-08-23,Sunday,linea 12,mixcoac,7778.038827036426,6005.747959727784,9701.116818793127,0.07997463,2.384874,2.6012554,15
2026-08-11,Tuesday,linea 1,chapultepec,44173.17708726274,37982.475859953185,49945.25172715996,0.056376155,1.6811585,2.6002567,19
